Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
8.500000000000000000e+01,8.649313758816762174e+02,2.509867499507735644e+01,0.000000000000000000e+00,-2.137790885378596067e+04
8.600000000000000000e+01,8.474308019082030796e+02,2.509087516223943837e+01,0.000000000000000000e+00,-2.128288097079323779e+04
8.700000000000000000e+01,8.284902060556823926e+02,2.510805716888557271e+01,0.000000000000000000e+00,-2.118842035820127057e+04
8.800000000000000000e+01,8.080451105220079171e+02,2.512719970859349061e+01,0.000000000000000000e+00,-2.109477884225780508e+04
8.900000000000000000e+01,7.860018703835198721e+02,2.512172357538951317e+01,0.000000000000000000e+00,-2.100208513753873194e+04
9.000000000000000000e+01,7.622354897154900755e+02,2.511040483015922931e+01,0.000000000000000000e+00,-2.091017522575450494e+04
9.100000000000000000e+01,7.644146250484388929e+02,2.510058061924678441e+01,-9.497936815023422241e-03,-2.081894040789451901e+04
9.200000000000000000e+01,7.631824251306036331e+02,2.511676966047066273e+01,0.000000000000000000e+00,-2.072847056893182162e+04
9.300000000000000000e+01,7.587652770164229423e+02,2.509730974319899488e+01,0.000000000000000000e+00,-2.063906714460649164e+04
9.400000000000000000e+01,7.513319696556654890e+02,2.510455314683968808e+01,0.000000000000000000e+00,-2.055059223396512971e+04
9.500000000000000000e+01,7.409960444134491127e+02,2.508921476221470215e+01,0.000000000000000000e+00,-2.046303466076050609e+04
9.600000000000000000e+01,7.347594921941147277e+02,2.508027575612603854e+01,0.000000000000000000e+00,-2.037674586170060138e+04
9.700000000000000000e+01,7.250900859034369432e+02,2.507794381458005262e+01,0.000000000000000000e+00,-2.029103520194857992e+04
9.800000000000000000e+01,7.120449451717616967e+02,2.507925277738205239e+01,0.000000000000000000e+00,-2.020662144743140016e+04
9.900000000000000000e+01,6.956226497029732627e+02,2.507486961138616621e+01,0.000000000000000000e+00,-2.012311071265311330e+04
1.000000000000000000e+02,6.757628129934371373e+02,2.508619642928250570e+01,0.000000000000000000e+00,-2.004039752311585107e+04
1.010000000000000000e+02,6.768363253578615968e+02,2.510336773854142933e+01,0.000000000000000000e+00,-1.995873443962682359e+04
1.020000000000000000e+02,6.730545727278405366e+02,2.508400816141580592e+01,0.000000000000000000e+00,-1.987806271860764173e+04
1.030000000000000000e+02,6.645576737582002806e+02,2.508412349212067127e+01,0.000000000000000000e+00,-1.979783681457360217e+04
1.040000000000000000e+02,6.514055382933092915e+02,2.508501741417901343e+01,0.000000000000000000e+00,-1.971866980958998101e+04
1.050000000000000000e+02,6.335784505303466858e+02,2.508321016383624880e+01,0.000000000000000000e+00,-1.964084940016625114e+04
1.060000000000000000e+02,6.381951530371804893e+02,2.507675377454432208e+01,0.000000000000000000e+00,-1.956382848835108598e+04
1.070000000000000000e+02,6.345909137478543016e+02,2.507113402770680821e+01,0.000000000000000000e+00,-1.948766191436318331e+04
1.080000000000000000e+02,6.228963063661808519e+02,2.506702175898646701e+01,0.000000000000000000e+00,-1.941190899291808819e+04
1.090000000000000000e+02,6.030879116433251284e+02,2.506545697529504579e+01,0.000000000000000000e+00,-1.933777766554222035e+04
1.100000000000000000e+02,5.749153173216830055e+02,2.506227648550958520e+01,0.000000000000000000e+00,-1.926424300733419295e+04
1.110000000000000000e+02,5.508277749830780294e+02,2.506046951883826424e+01,0.000000000000000000e+00,-1.919137809891214420e+04
1.120000000000000000e+02,5.164779672848478640e+02,2.505056347123367644e+01,0.000000000000000000e+00,-1.912054456139150716e+04
1.130000000000000000e+02,4.673480601653315034e+02,2.506530605703054349e+01,0.000000000000000000e+00,-1.904968169678808044e+04
1.140000000000000000e+02,4.228916335434049074e+02,2.507980651065971500e+01,0.000000000000000000e+00,-1.898008119930915927e+04
1.150000000000000000e+02,3.826641231400440120e+02,2.506832716466278299e+01,0.000000000000000000e+00,-1.891151008027069474e+04
1.160000000000000000e+02,3.462632562031358816e+02,2.507437554024765447e+01,0.000000000000000000e+00,-1.884409189402645279e+04
1.170000000000000000e+02,3.133250216674950934e+02,2.510531593163836916e+01,0.000000000000000000e+00,-1.877730685339189586e+04
1.180000000000000000e+02,2.835200371689454641e+02,2.510215447697893154e+01,0.000000000000000000e+00,-1.871155402210824832e+04
1.190000000000000000e+02,2.565502528417353574e+02,2.510158888170097313e+01,0.000000000000000000e+00,-1.864667377897520419e+04
1.200000000000000000e+02,2.321459708196723284e+02,2.512532398738746764e+01,0.000000000000000000e+00,-1.858235375851733261e+04
1.210000000000000000e+02,2.100631701700808378e+02,2.512060492577026949e+01,-3.145872149616479874e-03,-1.851931417638368657e+04
1.220000000000000000e+02,1.900810007150097078e+02,2.510866239801185529e+01,0.000000000000000000e+00,-1.845664186622018315e+04
1.230000000000000000e+02,1.719996407033063974e+02,2.511078493568548353e+01,0.000000000000000000e+00,-1.839441155834023812e+04
1.240000000000000000e+02,1.556382764723346384e+02,2.511502747483422837e+01,0.000000000000000000e+00,-1.833331856350966336e+04
1.250000000000000000e+02,1.408332943107222661e+02,2.513147814010565995e+01,0.000000000000000000e+00,-1.827381609270109766e+04
1.260000000000000000e+02,1.274366737288333411e+02,2.512365830264357669e+01,0.000000000000000000e+00,-1.821476058585623105e+04
1.270000000000000000e+02,1.153144189862466504e+02,2.512999397281303260e+01,0.000000000000000000e+00,-1.815692237583767928e+04
1.280000000000000000e+02,1.043453074378293763e+02,2.513151786346633898e+01,0.000000000000000000e+00,-1.809926914213116834e+04
1.290000000000000000e+02,9.441964786013900834e+01,2.512105339404172000e+01,0.000000000000000000e+00,-1.804217675613092797e+04
1.300000000000000000e+02,8.543818353810938504e+01,2.512569293407321425e+01,0.000000000000000000e+00,-1.798569869789911536e+04
1.310000000000000000e+02,7.731108774568690478e+01,2.511994872973273374e+01,0.000000000000000000e+00,-1.793003439136455927e+04
1.320000000000000000e+02,6.995710139633297331e+01,2.512208326496178401e+01,0.000000000000000000e+00,-1.787521742995790191e+04
1.330000000000000000e+02,6.330268447268368703e+01,2.512996976551209727e+01,0.000000000000000000e+00,-1.782034294969149778e+04
1.340000000000000000e+02,5.728129263546929195e+01,2.513967810283639182e+01,0.000000000000000000e+00,-1.776645060579301935e+04
1.350000000000000000e+02,5.183271177842186717e+01,2.513907844403856373e+01,0.000000000000000000e+00,-1.771362594361255105e+04
1.360000000000000000e+02,4.690242423811487527e+01,2.513401935865264392e+01,0.000000000000000000e+00,-1.766127266949315162e+04
1.370000000000000000e+02,4.244115830310815340e+01,2.512903878228464905e+01,0.000000000000000000e+00,-1.760980026999520851e+04
1.380000000000000000e+02,3.840430103348664659e+01,2.514462041146625282e+01,0.000000000000000000e+00,-1.755826253520325554e+04
1.390000000000000000e+02,3.475148354650939098e+01,2.515386042769699060e+01,0.000000000000000000e+00,-1.750763454399109469e+04
1.400000000000000000e+02,3.144617732468465832e+01,2.514162355518933012e+01,0.000000000000000000e+00,-1.745792282472388251e+04
1.410000000000000000e+02,2.845562157386574498e+01,2.516927275587044477e+01,0.000000000000000000e+00,-1.740774160153939738e+04
