Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
1.360000000000000000e+02,8.632298600433036881e+02,2.537807506138303282e+01,0.000000000000000000e+00,-1.167524820863368222e+04
1.370000000000000000e+02,8.239390222411275317e+02,2.533895231284036953e+01,0.000000000000000000e+00,-1.168205926940133213e+04
1.380000000000000000e+02,7.737615983002332314e+02,2.531517600770312271e+01,0.000000000000000000e+00,-1.168637572537155938e+04
1.390000000000000000e+02,7.070763816675987528e+02,2.528491456844584206e+01,0.000000000000000000e+00,-1.168759587122994708e+04
1.400000000000000000e+02,6.113846864204278972e+02,2.526874740664759500e+01,0.000000000000000000e+00,-1.168790359126712428e+04
1.410000000000000000e+02,6.818140168885539651e+02,2.524181645895739123e+01,0.000000000000000000e+00,-1.168659917451810907e+04
1.420000000000000000e+02,7.167982468685963795e+02,2.523527846358864579e+01,0.000000000000000000e+00,-1.168197243996741599e+04
1.430000000000000000e+02,7.263653351039190511e+02,2.521944885478579579e+01,0.000000000000000000e+00,-1.167469343742466299e+04
1.440000000000000000e+02,7.158941860467958804e+02,2.521123377210944838e+01,0.000000000000000000e+00,-1.166699583912716480e+04
1.450000000000000000e+02,6.868396438455948783e+02,2.519127054455883297e+01,0.000000000000000000e+00,-1.165730676428863080e+04
1.460000000000000000e+02,6.365293028093047951e+02,2.517081408004919751e+01,0.000000000000000000e+00,-1.164563776815618621e+04
1.470000000000000000e+02,5.549394795828156930e+02,2.516768035626580513e+01,0.000000000000000000e+00,-1.163160920366577921e+04
1.480000000000000000e+02,4.050144496628224147e+02,2.518733470649895523e+01,0.000000000000000000e+00,-1.161533383379009319e+04
1.490000000000000000e+02,2.955934594197080969e+02,2.522224491236102040e+01,0.000000000000000000e+00,-1.159876617659057956e+04
1.500000000000000000e+02,2.157340049270821396e+02,2.527569051781897613e+01,0.000000000000000000e+00,-1.158059173938506865e+04
1.510000000000000000e+02,1.574477440783019517e+02,2.532347578217335027e+01,6.050872616469860077e-05,-1.156059890786494361e+04
1.520000000000000000e+02,1.149085063288301569e+02,2.536044524206117146e+01,0.000000000000000000e+00,-1.153820721595661598e+04
1.530000000000000000e+02,8.386216739299811707e+01,2.539640700955492392e+01,0.000000000000000000e+00,-1.151592723398702219e+04
1.540000000000000000e+02,6.120396317053234725e+01,2.545013200613316329e+01,0.000000000000000000e+00,-1.149221915779181290e+04
1.550000000000000000e+02,4.466795174414163228e+01,2.549021339517964080e+01,0.000000000000000000e+00,-1.146637602161592804e+04
1.560000000000000000e+02,3.260041257533364245e+01,2.553101399955308537e+01,0.000000000000000000e+00,-1.143917984035421978e+04
1.570000000000000000e+02,2.379446557697835019e+01,2.558002850323802591e+01,0.000000000000000000e+00,-1.141078769566887058e+04
1.580000000000000000e+02,1.736937749898867267e+01,2.561096047953146027e+01,0.000000000000000000e+00,-1.138189894091946189e+04
1.590000000000000000e+02,1.268247896362126426e+01,2.564837928731868288e+01,0.000000000000000000e+00,-1.135092744332825532e+04
1.600000000000000000e+02,9.264889562226393593e+00,2.568725960058392488e+01,0.000000000000000000e+00,-1.131956810374857741e+04
1.610000000000000000e+02,2.221611505696037341e+02,2.572253079708059786e+01,0.000000000000000000e+00,-1.128674807846467593e+04
1.620000000000000000e+02,4.572759699538363520e+02,2.575257850673083482e+01,0.000000000000000000e+00,-1.125543186201478238e+04
1.630000000000000000e+02,7.381214484123549937e+02,2.573609594897310515e+01,0.000000000000000000e+00,-1.122182681177216000e+04
1.640000000000000000e+02,8.998808966966696516e+02,2.571718066802595715e+01,0.000000000000000000e+00,-1.118743803800849128e+04
1.650000000000000000e+02,9.861582252409285729e+02,2.569927671360697730e+01,0.000000000000000000e+00,-1.115263226954889251e+04
1.660000000000000000e+02,1.024561046066538211e+03,2.566954483440693835e+01,0.000000000000000000e+00,-1.111800138777398388e+04
1.670000000000000000e+02,1.032718251768242908e+03,2.565489299853155813e+01,0.000000000000000000e+00,-1.108278838894228102e+04
1.680000000000000000e+02,1.021955385343665967e+03,2.563360043146823486e+01,0.000000000000000000e+00,-1.104681376056367299e+04
1.690000000000000000e+02,9.995338872534526899e+02,2.561412411014398316e+01,0.000000000000000000e+00,-1.101010253583721351e+04
1.700000000000000000e+02,9.700034528869713313e+02,2.557370285428736523e+01,0.000000000000000000e+00,-1.097330890125688165e+04
1.710000000000000000e+02,1.012772047881125218e+03,2.554729023214190065e+01,0.000000000000000000e+00,-1.093724197719822405e+04
1.720000000000000000e+02,1.024172072213604906e+03,2.553068493622711443e+01,0.000000000000000000e+00,-1.090005251288626459e+04
1.730000000000000000e+02,1.015853712313506662e+03,2.551380220624072237e+01,0.000000000000000000e+00,-1.086402284226243501e+04
1.740000000000000000e+02,9.953461555540092149e+02,2.549021311248378296e+01,0.000000000000000000e+00,-1.082632235514777130e+04
1.750000000000000000e+02,9.673800870722686795e+02,2.548491606890105743e+01,0.000000000000000000e+00,-1.078862727213924518e+04
1.760000000000000000e+02,9.347007532958482443e+02,2.545545372454585831e+01,0.000000000000000000e+00,-1.075133573160303058e+04
1.770000000000000000e+02,8.985122188295114256e+02,2.544542960290420197e+01,0.000000000000000000e+00,-1.071301749606349040e+04
1.780000000000000000e+02,8.586536994513118088e+02,2.542557557769699272e+01,0.000000000000000000e+00,-1.067556216284947004e+04
1.790000000000000000e+02,8.135517010949620271e+02,2.540234636981451288e+01,0.000000000000000000e+00,-1.063912782416676055e+04
1.800000000000000000e+02,7.599053897688692132e+02,2.539580711982199190e+01,0.000000000000000000e+00,-1.060169691742924624e+04
1.810000000000000000e+02,8.285298957589172915e+02,2.538931866376949742e+01,-9.115686407312750816e-05,-1.056472244053540635e+04
1.820000000000000000e+02,8.610314006451211526e+02,2.537779513368928264e+01,0.000000000000000000e+00,-1.052855031166531262e+04
1.830000000000000000e+02,8.695294466167144947e+02,2.536795868802954246e+01,0.000000000000000000e+00,-1.049206268196096062e+04
1.840000000000000000e+02,8.614544295772019495e+02,2.535280254604053241e+01,0.000000000000000000e+00,-1.045592798697319813e+04
1.850000000000000000e+02,8.407560457705167209e+02,2.530637966588060195e+01,0.000000000000000000e+00,-1.042020251312415348e+04
1.860000000000000000e+02,8.085549389391042041e+02,2.529076839173581348e+01,0.000000000000000000e+00,-1.038589947820777888e+04
1.870000000000000000e+02,7.632742211434585897e+02,2.528867381499123468e+01,0.000000000000000000e+00,-1.035115205663011875e+04
1.880000000000000000e+02,6.999529794182216165e+02,2.528151246044090783e+01,0.000000000000000000e+00,-1.031737951865565265e+04
1.890000000000000000e+02,6.065120050964527536e+02,2.526569158284503658e+01,0.000000000000000000e+00,-1.028388618508071522e+04
1.900000000000000000e+02,4.426547823755516333e+02,2.528412119059426999e+01,0.000000000000000000e+00,-1.025101716117659817e+04
1.910000000000000000e+02,3.230634890191913087e+02,2.531416388746400514e+01,0.000000000000000000e+00,-1.021800856687716441e+04
1.920000000000000000e+02,2.357812945108240115e+02,2.534490820697956082e+01,0.000000000000000000e+00,-1.018620352779049426e+04
1.930000000000000000e+02,1.720796173489818273e+02,2.537405198587947908e+01,0.000000000000000000e+00,-1.015360339901919360e+04
1.940000000000000000e+02,1.255880734518900965e+02,2.539493729329349492e+01,0.000000000000000000e+00,-1.012184903446037788e+04
1.950000000000000000e+02,9.165733008570418860e+01,2.543007050293946847e+01,0.000000000000000000e+00,-1.009031697859565611e+04
1.960000000000000000e+02,6.689415938151495311e+01,2.545772607564898493e+01,0.000000000000000000e+00,-1.006019263159309048e+04
