Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
6.800000000000000000e+01,1.346860745842541063e-01,2.500460542591601154e+01,0.000000000000000000e+00,8.917357333937834483e+03
6.900000000000000000e+01,1.334439550867490831e-01,2.499806196393207003e+01,0.000000000000000000e+00,8.620298824336117832e+03
7.000000000000000000e+01,1.325044064924980614e-01,2.498755815366724775e+01,0.000000000000000000e+00,8.321067522514553275e+03
7.100000000000000000e+01,1.417803688718270450e-01,2.500352624611457131e+01,0.000000000000000000e+00,8.020557619198982138e+03
7.200000000000000000e+01,1.507838571607214850e-01,2.501567664411083669e+01,0.000000000000000000e+00,7.719735831717611291e+03
7.300000000000000000e+01,1.589350894243426737e-01,2.501974626134432000e+01,0.000000000000000000e+00,7.418119203560869209e+03
7.400000000000000000e+01,1.661352799247523826e-01,2.502738782927652395e+01,0.000000000000000000e+00,7.114673382822540589e+03
7.500000000000000000e+01,1.724304972373069678e-01,2.502764235201109599e+01,0.000000000000000000e+00,6.811671380635525566e+03
7.600000000000000000e+01,1.747880545685106812e-01,2.503108139654413478e+01,0.000000000000000000e+00,6.507020013221132103e+03
7.700000000000000000e+01,1.778979930141509347e-01,2.502096060973701341e+01,0.000000000000000000e+00,6.202173837764683412e+03
7.800000000000000000e+01,1.811466669692357589e-01,2.504523819120246841e+01,0.000000000000000000e+00,5.896791833126568235e+03
7.900000000000000000e+01,1.842633922507724842e-01,2.504695514536299683e+01,0.000000000000000000e+00,5.590969524419750087e+03
8.000000000000000000e+01,1.871383046401913774e-01,2.505559416733797917e+01,0.000000000000000000e+00,5.284170308558823308e+03
8.100000000000000000e+01,1.887064430556901207e-01,2.506500857712813612e+01,0.000000000000000000e+00,4.977216728485800559e+03
8.200000000000000000e+01,1.911822238658812678e-01,2.506085304901028010e+01,0.000000000000000000e+00,4.670005496433033841e+03
8.300000000000000000e+01,1.939249668771479973e-01,2.506978448599686260e+01,0.000000000000000000e+00,4.363049257574806688e+03
8.400000000000000000e+01,1.966341912409067527e-01,2.506620682380555110e+01,0.000000000000000000e+00,4.055648988254280994e+03
8.500000000000000000e+01,1.991771084175217865e-01,2.506876109492978699e+01,0.000000000000000000e+00,3.748936562046495965e+03
8.600000000000000000e+01,1.995247990617282363e-01,2.505999242938248983e+01,0.000000000000000000e+00,3.442567917540756753e+03
8.700000000000000000e+01,2.009269303930584505e-01,2.507195976048186026e+01,0.000000000000000000e+00,3.136817938732652692e+03
8.800000000000000000e+01,2.027574076313076734e-01,2.505946760055475764e+01,0.000000000000000000e+00,2.831186113177187508e+03
8.900000000000000000e+01,2.046974237306479483e-01,2.505266909005604603e+01,0.000000000000000000e+00,2.525419130181689980e+03
9.000000000000000000e+01,2.065918070254286754e-01,2.505063325090318926e+01,0.000000000000000000e+00,2.220252844195696525e+03
9.100000000000000000e+01,2.006615756176662324e-01,2.503620167145366793e+01,2.558061387389898300e-04,1.915905670106090838e+03
9.200000000000000000e+01,1.962534082905189048e-01,2.502029913778784831e+01,0.000000000000000000e+00,1.612102740470378194e+03
